Incident energy,sigma
107.0346,2.407629E-8
107.0615,2.409445E-8
107.075,2.410356E-8
107.0885,2.411267E-8
107.102,2.412179E-8
107.1154,2.413083E-8
107.1289,2.413995E-8
107.1424,2.414906E-8
107.1559,2.415817E-8
107.1693,2.416722E-8
107.1834,2.417674E-8
107.1975,2.418626E-8
107.2116,2.419578E-8
107.2257,2.42053E-8
107.2372,2.421306E-8
107.2487,2.422082E-8
107.2602,2.422859E-8
107.2716,2.423628E-8
107.2831,2.424405E-8
107.2945,2.425174E-8
107.306,2.425951E-8
107.3174,2.42672E-8
107.3403,2.428266E-8
107.3632,2.429812E-8
107.3861,2.431358E-8
107.409,2.432904E-8
107.4443,2.435287E-8
107.4795,2.437663E-8
107.513,2.439925E-8
107.5465,2.442186E-8
107.5659,2.443496E-8
107.5853,2.444806E-8
107.6035,2.446034E-8
107.6217,2.447263E-8
107.6291,2.447763E-8
107.6487,2.449086E-8
107.6682,2.450402E-8
107.6993,2.452502E-8
107.7303,2.454595E-8
107.7812,2.458031E-8
107.8321,2.461467E-8
107.8548,2.462999E-8
107.8774,2.464525E-8
107.9,2.466051E-8
107.9226,2.467577E-8
107.9438,2.469008E-8
107.965,2.470439E-8
107.9862,2.47187E-8
108.0074,2.473301E-8
108.013,2.473679E-8
108.0301,2.474834E-8
108.0472,2.475988E-8
108.052,2.476312E-8
108.0639,2.477116E-8
108.0758,2.477919E-8
108.1029,2.479748E-8
108.13,2.481578E-8
108.18,2.484953E-8
108.2299,2.488322E-8
108.2499,2.489672E-8
108.2699,2.491022E-8
108.2899,2.492372E-8
108.3098,2.493716E-8
108.3273,2.494897E-8
108.3448,2.496079E-8
108.3623,2.49726E-8
108.3797,2.498435E-8
108.3972,2.499616E-8
108.4146,2.500791E-8
108.4321,2.501972E-8
108.4495,2.503147E-8
108.4639,2.504119E-8
108.4783,2.505091E-8
108.4927,2.506063E-8
108.507,2.507029E-8
108.5214,2.508001E-8
108.5357,2.508966E-8
108.5501,2.509938E-8
108.5644,2.510904E-8
108.5788,2.511876E-8
108.5931,2.512841E-8
108.6218,2.514779E-8
108.6505,2.516716E-8
108.6792,2.518654E-8
108.7256,2.521786E-8
108.772,2.524919E-8
108.8007,2.526856E-8
108.8293,2.528787E-8
108.8512,2.530265E-8
108.873,2.531737E-8
108.8771,2.532014E-8
108.8897,2.532864E-8
108.9023,2.533715E-8
108.9254,2.535274E-8
108.9484,2.536827E-8
108.9883,2.539521E-8
109.0282,2.542214E-8
109.067,2.544834E-8
109.1058,2.547453E-8
109.1252,2.548763E-8
109.1446,2.550072E-8
109.164,2.551382E-8
109.1833,2.552685E-8
109.2031,2.554022E-8
109.2228,2.555352E-8
109.2352,2.556189E-8
109.2475,2.557019E-8
109.2599,2.557856E-8
109.2722,2.558687E-8
109.2846,2.559524E-8
109.2969,2.560354E-8
109.3092,2.561184E-8
109.3215,2.562015E-8
109.3383,2.563149E-8
109.355,2.564276E-8
109.3718,2.565411E-8
109.3885,2.566538E-8
109.4053,2.567672E-8
109.422,2.568799E-8
109.4388,2.569934E-8
109.4555,2.571061E-8
109.4723,2.572195E-8
109.489,2.573323E-8
109.5058,2.574457E-8
109.5225,2.575584E-8
109.5393,2.576718E-8
109.556,2.577846E-8
109.5728,2.57898E-8
109.5895,2.580107E-8
109.6181,2.582038E-8
109.6466,2.583962E-8
109.7037,2.587817E-8
109.7323,2.589747E-8
109.7608,2.591671E-8
109.7675,2.592124E-8
109.785,2.593305E-8
109.8025,2.594487E-8
109.8141,2.59527E-8
109.817,2.595465E-8
109.8257,2.596053E-8
109.8574,2.598193E-8
109.883,2.599921E-8
109.9183,2.602304E-8
109.9535,2.60468E-8
110.0005,2.607853E-8
110.024,2.60944E-8
110.0475,2.611026E-8
110.071,2.612613E-8
110.0944,2.614192E-8
110.1178,2.615772E-8
110.1412,2.617352E-8
110.1645,2.618925E-8
110.1824,2.620133E-8
110.2002,2.621335E-8
110.2181,2.622543E-8
110.2359,2.623745E-8
110.2538,2.624953E-8
110.2716,2.626155E-8
110.2895,2.627363E-8
110.3073,2.628565E-8
110.3252,2.629774E-8
110.343,2.630975E-8
110.3609,2.632184E-8
110.3787,2.633385E-8
110.4144,2.635795E-8
110.45,2.638199E-8
110.4705,2.639583E-8
110.4909,2.64096E-8
110.5113,2.642337E-8
110.5317,2.643714E-8
110.5521,2.645091E-8
110.5725,2.646468E-8
110.5929,2.647846E-8
110.6133,2.649223E-8
110.6541,2.651977E-8
110.6949,2.654732E-8
110.7357,2.657486E-8
110.7765,2.66024E-8
110.8153,2.66286E-8
110.854,2.665472E-8
110.8932,2.668119E-8
110.9324,2.670765E-8
110.9716,2.673411E-8
111.0108,2.676058E-8
111.05,2.678704E-8
111.0892,2.68135E-8
111.1088,2.682674E-8
111.1284,2.683997E-8
111.148,2.68532E-8
111.1675,2.686636E-8
111.1902,2.688169E-8
111.2128,2.689694E-8
111.2354,2.69122E-8
111.258,2.692746E-8
111.2806,2.694272E-8
111.3032,2.695797E-8
111.3258,2.697323E-8
111.3484,2.698849E-8
111.3679,2.700165E-8
111.3873,2.701475E-8
111.4068,2.702791E-8
111.4262,2.704101E-8
111.4651,2.706727E-8
111.5039,2.709346E-8
111.5452,2.712134E-8
111.5659,2.713532E-8
111.5865,2.714923E-8
111.6178,2.717036E-8
111.649,2.719142E-8
111.6696,2.720532E-8
111.6902,2.721923E-8
111.7126,2.723435E-8
111.735,2.724948E-8
111.7797,2.727965E-8
111.8466,2.732482E-8
111.8801,2.734743E-8
111.9135,2.736998E-8
111.9313,2.7382E-8
111.9491,2.739401E-8
111.9669,2.740603E-8
111.9846,2.741798E-8
112.0024,2.742999E-8
112.0202,2.744201E-8
112.038,2.745403E-8
112.0557,2.746598E-8
112.0735,2.747799E-8
112.0913,2.749001E-8
112.1091,2.750203E-8
112.1268,2.751398E-8
112.1446,2.752599E-8
112.1623,2.753794E-8
112.1801,2.754996E-8
112.1978,2.756191E-8
112.2229,2.757885E-8
112.248,2.75958E-8
112.2731,2.761274E-8
112.2981,2.762962E-8
112.3159,2.764164E-8
112.3337,2.765365E-8
112.3515,2.766567E-8
112.3692,2.767762E-8
112.387,2.768963E-8
112.4048,2.770165E-8
112.4226,2.771367E-8
112.4403,2.772562E-8
112.4581,2.773763E-8
112.4759,2.774965E-8
112.4937,2.776167E-8
112.5114,2.777361E-8
112.5292,2.778563E-8
112.547,2.779765E-8
112.5648,2.780966E-8
112.5825,2.782161E-8
112.6097,2.783998E-8
112.6369,2.785834E-8
112.6912,2.7895E-8
112.6995,2.79006E-8
112.7215,2.791545E-8
112.7435,2.79303E-8
112.7623,2.794299E-8
112.7927,2.796352E-8
112.8026,2.79702E-8
112.8158,2.797911E-8
112.8395,2.799511E-8
112.8631,2.801104E-8
112.8984,2.803487E-8
112.9336,2.805864E-8
112.9777,2.808841E-8
113.0086,2.810927E-8
113.0394,2.813006E-8
113.0548,2.814046E-8
113.0702,2.815085E-8
113.0856,2.816125E-8
113.101,2.817165E-8
113.1253,2.818805E-8
113.1495,2.820439E-8
113.1738,2.822079E-8
113.198,2.823713E-8
113.2223,2.825354E-8
113.2465,2.826987E-8
113.2707,2.828621E-8
113.2949,2.830255E-8
113.3461,2.833711E-8
113.3973,2.837168E-8
113.4258,2.839092E-8
113.4543,2.841016E-8
113.4828,2.84294E-8
113.5112,2.844857E-8
113.5359,2.846524E-8
113.5606,2.848192E-8
113.5853,2.849859E-8
113.61,2.851527E-8
113.6492,2.854173E-8
113.6883,2.856813E-8
113.7666,2.862099E-8
113.8042,2.864637E-8
113.8417,2.867169E-8
113.8793,2.869707E-8
113.8981,2.870976E-8
113.9168,2.872239E-8
113.9356,2.873508E-8
113.9544,2.874777E-8
113.9732,2.876046E-8
113.9919,2.877309E-8
114.0107,2.878578E-8
114.0295,2.879847E-8
114.067,2.882379E-8
114.0991,2.884546E-8
114.1312,2.886713E-8
114.1633,2.88888E-8
114.1953,2.89104E-8
114.2379,2.893916E-8
114.2805,2.896792E-8
114.3232,2.899674E-8
114.3658,2.90255E-8
114.4084,2.905426E-8
114.451,2.908302E-8
114.494,2.911205E-8
114.537,2.914108E-8
114.5585,2.915559E-8
114.58,2.917011E-8
114.6015,2.918462E-8
114.623,2.919913E-8
114.6445,2.921365E-8
114.6659,2.92281E-8
114.6874,2.924261E-8
114.7089,2.925712E-8
114.7304,2.927164E-8
114.7518,2.928609E-8
114.7733,2.93006E-8
114.7948,2.931511E-8
114.8163,2.932963E-8
114.8377,2.934408E-8
114.8699,2.936581E-8
114.9021,2.938755E-8
114.9665,2.943103E-8
115.0005,2.945398E-8
115.0345,2.947693E-8
115.0571,2.949219E-8
115.0797,2.950745E-8
115.1074,2.952615E-8
115.1424,2.954978E-8
115.1774,2.95734E-8
115.2101,2.959548E-8
115.2427,2.961749E-8
115.2754,2.963956E-8
115.308,2.966157E-8
115.3407,2.968365E-8
115.357,2.969465E-8
115.3733,2.970565E-8
115.391,2.97176E-8
115.4087,2.972955E-8
115.4264,2.97415E-8
115.4441,2.975345E-8
115.4618,2.97654E-8
115.4795,2.977735E-8
115.4972,2.97893E-8
115.5149,2.980125E-8
115.5326,2.981319E-8
115.5503,2.982514E-8
115.5857,2.984904E-8
115.6211,2.987294E-8
115.6565,2.989684E-8
115.7356,2.995024E-8
115.7739,2.997609E-8
115.8122,3.000195E-8
115.8505,3.002781E-8
115.8888,3.005366E-8
115.9025,3.006291E-8
115.944,3.009093E-8
115.9855,3.011894E-8
116.0164,3.01398E-8
116.0472,3.01606E-8
116.1088,3.020218E-8
116.1415,3.022426E-8
116.2095,3.027016E-8
116.2435,3.029312E-8
116.2774,3.0316E-8
116.3114,3.033895E-8
116.3454,3.036191E-8
116.3794,3.038486E-8
116.4133,3.040775E-8
116.4545,3.043556E-8
116.4956,3.046331E-8
116.5368,3.049112E-8
116.5779,3.051886E-8
116.6191,3.054668E-8
116.6602,3.057442E-8
116.7014,3.060224E-8
116.7425,3.062998E-8
116.7838,3.065787E-8
116.825,3.068568E-8
116.8663,3.071356E-8
116.9075,3.074137E-8
116.99,3.079707E-8
117.0769,3.085573E-8
117.1637,3.091433E-8
117.2505,3.097293E-8
117.3373,3.103153E-8
117.3807,3.106083E-8
117.4241,3.109013E-8
117.4675,3.111942E-8
117.5109,3.114872E-8
117.5543,3.117802E-8
117.5977,3.120732E-8
117.6411,3.123662E-8
117.6845,3.126592E-8
117.7442,3.130622E-8
117.8038,3.134646E-8
117.8634,3.138669E-8
117.923,3.142693E-8
118.013,3.148768E-8
118.058,3.151806E-8
118.103,3.154844E-8
118.1292,3.156613E-8
118.1553,3.158375E-8
118.1836,3.160286E-8
118.2119,3.162196E-8
118.2402,3.164107E-8
118.2544,3.165065E-8
118.2685,3.166017E-8
118.2843,3.167084E-8
118.3,3.168144E-8
118.3253,3.169852E-8
118.3506,3.17156E-8
118.3759,3.173268E-8
118.4012,3.174976E-8
118.4518,3.178392E-8
118.5023,3.181801E-8
118.5319,3.183799E-8
118.5615,3.185797E-8
118.5775,3.186877E-8
118.5903,3.187742E-8
118.6129,3.189267E-8
118.619,3.189679E-8
118.6313,3.190509E-8
118.6354,3.190786E-8
118.6459,3.191495E-8
118.6564,3.192204E-8
118.6774,3.193622E-8
118.7126,3.195998E-8
118.7478,3.198374E-8
118.8298,3.20391E-8
118.8503,3.205294E-8
118.8708,3.206678E-8
118.8913,3.208062E-8
118.9117,3.209439E-8
118.9378,3.211201E-8
118.9509,3.212085E-8
118.9639,3.212963E-8
118.977,3.213847E-8
118.99,3.214725E-8
119.0031,3.215609E-8
119.0161,3.216487E-8
119.0292,3.217371E-8
119.0422,3.218249E-8
119.0553,3.219133E-8
119.0683,3.220011E-8
119.0814,3.220895E-8
119.0944,3.221773E-8
119.1204,3.223528E-8
119.1465,3.22529E-8
119.1726,3.227052E-8
119.1987,3.228814E-8
119.2247,3.230569E-8
119.2508,3.232331E-8
119.2769,3.234093E-8
119.329,3.23761E-8
119.3818,3.241175E-8
119.4345,3.244732E-8
119.4873,3.248297E-8
119.54,3.251855E-8
119.6455,3.258977E-8
119.751,3.266099E-8
119.8565,3.273221E-8
119.962,3.280344E-8
120.0148,3.283908E-8
120.0675,3.287466E-8
120.1203,3.29103E-8
120.173,3.294588E-8
120.3223,3.304667E-8
120.332,3.305322E-8
120.3555,3.306908E-8
120.37,3.307887E-8
120.403,3.310115E-8
120.4335,3.312174E-8
120.5135,3.317575E-8
120.5535,3.320275E-8
120.5934,3.322969E-8
120.6329,3.325635E-8
120.6723,3.328295E-8
120.7118,3.330962E-8
120.7512,3.333622E-8
120.7907,3.336288E-8
120.8301,3.338948E-8
120.9089,3.344268E-8
120.925,3.345355E-8
120.9555,3.347414E-8
120.9859,3.349466E-8
120.9945,3.350046E-8
121.0195,3.351734E-8
121.03,3.352443E-8
121.0626,3.354644E-8
121.1053,3.357526E-8
121.1479,3.360402E-8
121.221,3.365337E-8
121.2576,3.367808E-8
121.2941,3.370272E-8
121.3124,3.371507E-8
121.3307,3.372743E-8
121.349,3.373978E-8
121.3672,3.375207E-8
121.3855,3.376442E-8
121.4038,3.377678E-8
121.4221,3.378913E-8
121.4403,3.380142E-8
121.4586,3.381377E-8
121.4769,3.382613E-8
121.4952,3.383848E-8
121.5134,3.385077E-8
121.5393,3.386825E-8
121.5652,3.388574E-8
121.5911,3.390322E-8
121.617,3.392071E-8
121.6429,3.393819E-8
121.6688,3.395568E-8
121.6947,3.397316E-8
121.7205,3.399058E-8
121.7326,3.399875E-8
121.7629,3.40192E-8
121.7932,3.403966E-8
121.8235,3.406011E-8
121.8538,3.408057E-8
121.8879,3.410359E-8
121.922,3.412661E-8
121.9513,3.414639E-8
121.9757,3.416286E-8
122.0,3.417927E-8
122.0373,3.420445E-8
122.0745,3.422956E-8
122.1117,3.425467E-8
122.1489,3.427979E-8
122.1743,3.429693E-8
122.1997,3.431408E-8
122.2251,3.433123E-8
122.2504,3.434831E-8
122.2758,3.436546E-8
122.3012,3.43826E-8
122.3266,3.439975E-8
122.3519,3.441683E-8
122.3672,3.442716E-8
122.3824,3.443742E-8
122.3976,3.444768E-8
122.4128,3.445794E-8
122.4281,3.446827E-8
122.4433,3.447853E-8
122.4585,3.448879E-8
122.4737,3.449906E-8
122.489,3.450938E-8
122.5042,3.451965E-8
122.5194,3.452991E-8
122.5346,3.454017E-8
122.5498,3.455043E-8
122.565,3.456069E-8
122.5802,3.457095E-8
122.5954,3.458121E-8
122.6174,3.459607E-8
122.6394,3.461092E-8
122.6614,3.462577E-8
122.6834,3.464062E-8
122.7274,3.467033E-8
122.7714,3.470003E-8
122.8019,3.472062E-8
122.8323,3.474114E-8
122.8525,3.475478E-8
122.8627,3.476167E-8
122.8876,3.477848E-8
122.8984,3.478577E-8
122.9065,3.479123E-8
122.9248,3.480359E-8
122.9431,3.481594E-8
122.9735,3.483647E-8
123.0039,3.485699E-8
123.031,3.487528E-8
123.058,3.489351E-8
123.0851,3.491181E-8
123.1121,3.493003E-8
123.1459,3.495285E-8
123.1628,3.496426E-8
123.1797,3.497567E-8
123.1983,3.498823E-8
123.2169,3.500078E-8
123.2355,3.501334E-8
123.2541,3.50259E-8
123.2727,3.503845E-8
123.2913,3.505101E-8
123.3099,3.506357E-8
123.3285,3.507612E-8
123.3554,3.509428E-8
123.3822,3.511237E-8
123.4357,3.514849E-8
123.4622,3.516638E-8
123.495,3.518852E-8
123.5278,3.521067E-8
123.554,3.522835E-8
123.5694,3.523875E-8
123.6127,3.526798E-8
123.656,3.529721E-8
123.7055,3.533063E-8
123.7527,3.536249E-8
123.7999,3.539436E-8
123.8471,3.542622E-8
123.8942,3.545802E-8
123.9414,3.548988E-8
123.9885,3.552168E-8
124.0357,3.555355E-8
124.0828,3.558534E-8
124.1143,3.560661E-8
124.1457,3.562781E-8
124.1772,3.564907E-8
124.2086,3.567027E-8
124.2244,3.568093E-8
124.2401,3.569153E-8
124.2558,3.570213E-8
124.2715,3.571273E-8
124.2872,3.572333E-8
124.3029,3.573393E-8
124.3186,3.574453E-8
124.3343,3.575513E-8
124.3589,3.577173E-8
124.3835,3.578834E-8
124.4081,3.580495E-8
124.4327,3.582156E-8
124.4573,3.583816E-8
124.4819,3.585477E-8
124.5065,3.587138E-8
124.531,3.588792E-8
124.5808,3.592154E-8
124.6305,3.595509E-8
124.64,3.59615E-8
124.6758,3.598567E-8
124.7115,3.600977E-8
124.7283,3.602111E-8
124.7497,3.603556E-8
124.771,3.604994E-8
124.803,3.607154E-8
124.8349,3.609308E-8
124.8987,3.613615E-8
124.929,3.61566E-8
124.9593,3.617706E-8
124.9896,3.619751E-8
125.0199,3.621797E-8
125.038,3.623019E-8
125.056,3.624234E-8
125.0741,3.625456E-8
125.0921,3.626671E-8
125.1102,3.627893E-8
125.1282,3.629108E-8
125.1463,3.63033E-8
125.1643,3.631545E-8
125.1818,3.632726E-8
125.1992,3.633901E-8
125.2166,3.635076E-8
125.234,3.63625E-8
125.2573,3.637823E-8
125.2805,3.63939E-8
125.3038,3.640963E-8
125.327,3.642529E-8
125.358,3.644622E-8
125.3889,3.646708E-8
125.4198,3.648794E-8
125.4507,3.65088E-8
125.4765,3.652621E-8
125.5022,3.654356E-8
125.5399,3.656901E-8
125.5551,3.657928E-8
125.5689,3.658859E-8
125.5773,3.659426E-8
125.5971,3.660763E-8
125.6327,3.663166E-8
125.6714,3.665779E-8
125.71,3.668385E-8
125.758,3.671625E-8
125.806,3.674866E-8
125.83,3.676486E-8
125.854,3.678106E-8
125.878,3.679726E-8
125.902,3.681346E-8
125.932,3.683372E-8
125.962,3.685397E-8
125.992,3.687422E-8
126.022,3.689448E-8
126.0632,3.692229E-8
126.1043,3.695004E-8
126.1454,3.697778E-8
126.1865,3.700553E-8
126.2448,3.704489E-8
126.303,3.708418E-8
126.3647,3.712583E-8
126.4264,3.716748E-8
126.444,3.717936E-8
126.4973,3.721535E-8
126.5505,3.725126E-8
126.6035,3.728704E-8
126.6564,3.732275E-8
126.7093,3.735846E-8
126.7622,3.739418E-8
126.7909,3.741355E-8
126.8195,3.743286E-8
126.8481,3.745217E-8
126.8767,3.747147E-8
126.9053,3.749078E-8
126.9339,3.751009E-8
126.9625,3.75294E-8
126.9911,3.75487E-8
127.0198,3.756808E-8
127.0484,3.758739E-8
127.077,3.760669E-8
127.1056,3.7626E-8
127.1342,3.764531E-8
127.1628,3.766462E-8
127.1914,3.768392E-8
127.22,3.770323E-8
127.2552,3.772699E-8
127.2904,3.775076E-8
127.3301,3.777756E-8
127.3499,3.779093E-8
127.3697,3.780429E-8
127.3895,3.781766E-8
127.4093,3.783103E-8
127.4291,3.784439E-8
127.4489,3.785776E-8
127.4688,3.787119E-8
127.4886,3.788456E-8
127.5282,3.791129E-8
127.6074,3.796476E-8
127.6492,3.799298E-8
127.691,3.80212E-8
127.7339,3.805016E-8
127.7463,3.805853E-8
127.7672,3.807264E-8
127.8084,3.810045E-8
127.8444,3.812476E-8
127.8804,3.814906E-8
127.9452,3.819281E-8
128.01,3.823655E-8
128.042,3.825815E-8
128.074,3.827976E-8
128.106,3.830136E-8
128.138,3.832296E-8
128.1618,3.833903E-8
128.1855,3.835503E-8
128.233,3.83871E-8
128.2834,3.842112E-8
128.3337,3.845508E-8
128.3841,3.84891E-8
128.4344,3.852306E-8
128.4558,3.853751E-8
128.4771,3.855189E-8
128.4984,3.856627E-8
128.5197,3.858064E-8
128.541,3.859502E-8
128.5623,3.86094E-8
128.5836,3.862378E-8
128.6049,3.863816E-8
128.6262,3.865254E-8
128.6475,3.866692E-8
128.6688,3.86813E-8
128.6901,3.869568E-8
128.7327,3.872444E-8
128.7753,3.87532E-8
128.8132,3.877878E-8
128.851,3.88043E-8
128.9031,3.883947E-8
128.9552,3.887464E-8
128.9813,3.889226E-8
129.0073,3.890982E-8
129.0334,3.892744E-8
129.0594,3.894499E-8
129.0855,3.896261E-8
129.1115,3.898016E-8
129.1376,3.899778E-8
129.1636,3.901533E-8
129.1897,3.903295E-8
129.2157,3.905051E-8
129.2417,3.906806E-8
129.2677,3.908561E-8
129.308,3.911282E-8
129.3482,3.913996E-8
129.3885,3.916716E-8
129.4287,3.91943E-8
129.457,3.921341E-8
129.4916,3.923676E-8
129.5262,3.926012E-8
129.536,3.926674E-8
129.5653,3.928652E-8
129.5945,3.930623E-8
129.6159,3.932068E-8
129.6372,3.933506E-8
129.6798,3.936382E-8
129.7373,3.940263E-8
129.7785,3.943045E-8
129.8196,3.945819E-8
129.8524,3.948034E-8
129.873,3.949424E-8
129.8936,3.950815E-8
129.8969,3.951038E-8
129.9035,3.951483E-8
129.9168,3.952381E-8
129.9452,3.954298E-8
129.9688,3.955892E-8
129.9925,3.957492E-8
130.0162,3.959092E-8
130.0679,3.962582E-8
130.0937,3.964323E-8
130.1195,3.966065E-8
130.1518,3.968246E-8
130.1841,3.970426E-8
130.2003,3.97152E-8
130.2164,3.972607E-8
130.2326,3.9737E-8
130.2487,3.974787E-8
130.2649,3.975881E-8
130.281,3.976968E-8
130.2972,3.978062E-8
130.3133,3.979148E-8
130.3295,3.980242E-8
130.3456,3.981329E-8
130.3617,3.982416E-8
130.3778,3.983503E-8
130.3951,3.984671E-8
130.4123,3.985832E-8
130.4295,3.986993E-8
130.4467,3.988154E-8
130.4639,3.989315E-8
130.4811,3.990476E-8
130.4983,3.991638E-8
130.5155,3.992799E-8
130.5392,3.994399E-8
130.5629,3.995999E-8
130.5866,3.997599E-8
130.6102,3.999192E-8
130.6339,4.000792E-8
130.6576,4.002392E-8
130.6813,4.003992E-8
130.7049,4.005585E-8
130.7286,4.007185E-8
130.7523,4.008785E-8
130.776,4.010385E-8
130.7996,4.011978E-8
130.847,4.015178E-8
130.8943,4.018371E-8
130.9335,4.021018E-8
130.9727,4.023664E-8
131.051,4.02895E-8
131.0897,4.031562E-8
131.1284,4.034175E-8
131.1671,4.036788E-8
131.2058,4.0394E-8
131.2493,4.042337E-8
131.2927,4.045267E-8
131.3388,4.048379E-8
131.3848,4.051484E-8
131.4769,4.057702E-8
131.569,4.063919E-8
131.615,4.067025E-8
131.661,4.07013E-8
131.6924,4.07225E-8
131.7237,4.074363E-8
131.755,4.076476E-8
131.7863,4.078589E-8
131.828,4.081404E-8
131.8747,4.084557E-8
131.9213,4.087703E-8
131.9679,4.090849E-8
132.0145,4.093995E-8
132.0609,4.097127E-8
132.1072,4.100253E-8
132.1536,4.103385E-8
132.1999,4.106511E-8
132.2498,4.10988E-8
132.283,4.112121E-8
132.3231,4.114828E-8
132.3632,4.117535E-8
132.4033,4.120242E-8
132.4434,4.122949E-8
132.4541,4.123672E-8
132.4822,4.125569E-8
132.5103,4.127466E-8
132.5664,4.131253E-8
132.593,4.133049E-8
132.6229,4.135067E-8
132.6527,4.137079E-8
132.6593,4.137524E-8
132.6858,4.139313E-8
132.7311,4.142372E-8
132.7763,4.145423E-8
132.8407,4.149771E-8
132.8664,4.151506E-8
132.9025,4.153943E-8
132.9385,4.156373E-8
132.9804,4.159202E-8
133.0223,4.16203E-8
133.0558,4.164292E-8
133.0809,4.165986E-8
133.106,4.167681E-8
133.135,4.169638E-8
133.164,4.171596E-8
133.1785,4.172575E-8
133.193,4.173554E-8
133.2075,4.174533E-8
133.2219,4.175505E-8
133.2464,4.177159E-8
133.2708,4.178806E-8
133.2922,4.180251E-8
133.3136,4.181695E-8
133.335,4.18314E-8
133.3564,4.184585E-8
133.3992,4.187474E-8
133.442,4.190364E-8
133.4787,4.192841E-8
133.5123,4.195109E-8
133.5458,4.197371E-8
133.5704,4.199032E-8
133.595,4.200692E-8
133.6053,4.201388E-8
133.6105,4.201739E-8
133.6208,4.202434E-8
133.6452,4.204081E-8
133.6696,4.205729E-8
133.6965,4.207545E-8
133.7233,4.209354E-8
133.7655,4.212203E-8
133.8076,4.215045E-8
133.8364,4.216989E-8
133.8651,4.218927E-8
133.8939,4.220871E-8
133.9083,4.221843E-8
133.9226,4.222808E-8
133.938,4.223848E-8
133.9533,4.224881E-8
133.9725,4.226177E-8
133.9917,4.227473E-8
134.0109,4.228769E-8
134.03,4.230059E-8
134.0492,4.231355E-8
134.0684,4.232651E-8
134.0876,4.233947E-8
134.1067,4.235237E-8
134.1259,4.236533E-8
134.1451,4.237829E-8
134.1643,4.239125E-8
134.1834,4.240415E-8
134.2026,4.241711E-8
134.2217,4.243E-8
134.2409,4.244296E-8
134.26,4.245586E-8
134.2831,4.247145E-8
134.3061,4.248698E-8
134.3521,4.251803E-8
134.3947,4.254679E-8
134.4373,4.257555E-8
134.4799,4.260431E-8
134.5225,4.263307E-8
134.5651,4.266183E-8
134.6077,4.269059E-8
134.6503,4.271935E-8
134.6928,4.274804E-8
134.7414,4.278085E-8
134.7899,4.281359E-8
134.8385,4.28464E-8
134.887,4.287914E-8
134.9405,4.291526E-8
134.994,4.295137E-8
135.0475,4.298749E-8
135.1009,4.302354E-8
135.121,4.303711E-8
135.1635,4.30658E-8
135.206,4.309449E-8
135.236,4.311475E-8
135.281,4.314513E-8
135.3414,4.31859E-8
135.4018,4.322668E-8
135.4219,4.324025E-8
135.4849,4.328278E-8
135.5478,4.332524E-8
135.6191,4.337337E-8
135.6547,4.339741E-8
135.6903,4.342144E-8
135.726,4.344554E-8
135.7438,4.345756E-8
135.7616,4.346957E-8
135.7794,4.348159E-8
135.7972,4.349361E-8
135.815,4.350562E-8
